vehicleId,duration_sec,distance_km,avg_speed,max_speed,speed_std,mean_accel,max_accel,accel_std,count_hard_brakes,harsh_accel_count,idling_time,stop_count,day_of_week,hour_of_day,safety_score
MAT775007N1C07839,0.0,6.93465e-11,0.0794563636363636,0.30078,0.1477677242966191,-510955.5494706094,100662.65060240965,812867.2660879248,2.0,1.0,8.9e-07,0.0,3.0,0.0,8.030078
MAT775009N1N32389,0.0,3.296183038510101e-10,10.069543173295454,24.337498,8.350403821562109,-3936630.55555556,411414916.6666666,277208402.1583898,3.0,4.0,1e-08,1.0,3.0,0.0,19.4337498
MAT775011N1P34960,0.0,4.777618948412699e-11,0.373083869047619,1.4960925,0.5807540183187617,-3146057.2991822995,12028769.84126984,15421950.170342946,2.0,2.0,8e-08,1.0,3.0,0.0,10.14960925
MAT777012M3G15919,2e-06,3.580962723302469e-09,5.473649965195433,45.626559,11.588447915258136,-890867.4726329317,954253388.8888888,209493652.67867187,23.0,24.0,1.74e-06,6.0,3.0,0.0,121.5626559
MAT777012M3G16125,1e-06,5.620268301815776e-09,11.517041219659278,46.571873,11.92920749730951,8119747.385911116,969878472.222222,257670554.8957865,33.0,31.0,2.1000000000000005e-07,8.0,3.0,0.0,165.6571873
MAT777012N3E16275,1e-06,3.4822742739996122e-09,6.645364567737817,41.310936,9.392733517085055,-8716738.804525241,705804181.8181818,258530816.23078585,29.0,24.0,5.300000000000001e-07,7.0,3.0,0.0,139.13109359999999
MAT777012P3B05776,0.0,3.5497604181016513e-09,16.615206448633803,40.52187200000001,12.60485129376543,-48887792.20874043,396329325.3968254,223367917.32323623,13.0,15.0,2.8e-07,4.0,3.0,0.0,73.0521872
MAT777012P3C07953,0.0,3.455549501816239e-09,12.444735322027972,42.940623,12.061409637112474,-24875051.594591755,800535203.7037036,308635186.3511746,17.0,17.0,3.2e-07,4.0,3.0,0.0,89.29406230000001
MAT777012P3C08672,1e-06,4.308813290885042e-09,13.238467622957687,34.237497000000005,11.65598826141213,-13170280.835133744,698285583.3333334,296522543.1701181,27.0,30.0,3.2e-07,6.0,3.0,0.0,144.4237497
MAT777029P1G19637,1e-06,2.068220807941186e-09,11.465779480315428,32.6115681818182,12.426525285180364,-1718664.2071355942,905876893.9393944,344840159.7973066,10.0,7.0,7.9e-07,2.0,3.0,0.0,47.26115681818182
MAT777029P5G07989,0.0,1.81159420289855e-13,0.0217391304347825,0.0652173913043478,0.0376532784254103,603864.7342995165,1811594.2028985496,1045924.4007058432,0.0,1.0,9.699999999999998e-07,0.0,3.0,0.0,2.006521739130435
MAT777029P5G07990,1e-06,1.0348512167125804e-10,1.862732190082645,7.45092876033058,3.7254643801652896,9989188.827989494,41394048.668503225,20947533.6941151,1.0,1.0,1.45e-06,1.0,3.0,0.0,5.745092876033058
MAT777029P5G07991,2e-06,1.0232113751147844e-10,1.4734243801652895,7.367121900826448,3.294677073755081,7960809.380013928,40928455.00459138,18435904.45790352,1.0,1.0,2.14e-06,1.0,3.0,0.0,5.7367121900826445
MAT777029P5G08025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-07,0.0,3.0,0.0,0.0
MAT777032P5E05798,1e-06,1.142333439069991e-09,6.517928832644537,38.74192475000003,10.506099178328816,3453103.1818149867,326910488.4259258,177507538.25485614,16.0,14.0,1.47e-06,2.0,3.0,0.0,79.874192475
MAT777035P1E13137,2e-06,1.6840770632448944e-08,30.62240482829634,54.81184633333338,17.880293708497724,-19159408.74040651,640213014.2450151,273021611.02950853,29.0,30.0,6.4e-07,2.0,3.0,0.0,152.48118463333333
MAT778003L1K05024,2e-06,6.163194444444444e-13,0.0020170454545454,0.221875,0.0211549511988865,44823.23232323232,6163194.444444444,600331.414229551,1.0,1.0,2.01e-06,0.0,3.0,0.0,5.0221875
MAT778003L1K05192,2e-06,1.1205454841802951e-08,19.83795101047854,40.90312200000001,13.760314337076425,-44909682.57279518,393066371.52777785,205538027.74016625,21.0,17.0,1.7000000000000001e-07,4.0,3.0,0.0,101.0903122
MAT778003L1K05193,0.0,2.611419673230319e-09,12.887722141173642,39.962497,13.481267496397557,15602385.417977076,611284694.4444444,173414194.72565725,17.0,17.0,2.6000000000000005e-07,3.0,3.0,0.0,88.99624969999999
MAT778003L1K05717,0.0,1.5993351790986788e-10,1.4819784583504731,12.999999,3.448601646595451,-6405264.331665065,246050333.3333333,114793877.4931619,6.0,6.0,4.3e-07,4.0,3.0,0.0,31.2999999
MAT778003L1K06628,0.0,2.54708876813973e-09,12.97936062594697,34.331249,8.959599517710764,26868365.30129545,521496138.88888896,164552955.77887964,14.0,16.0,3.3e-07,2.0,3.0,0.0,77.4331249
MAT778003L1N07121,1e-06,4.3385208678451176e-09,14.997001270194655,36.72300727272728,9.81575790462252,5310696.621680573,522865363.6363639,154551426.1078218,29.0,18.0,4e-08,3.0,3.0,0.0,126.67230072727273
MAT778003L1N07154,0.0,1.3409162012345679e-09,8.06523576851852,14.735935,4.580561460332431,-4222925.114410386,262022499.99999997,90752719.1829304,13.0,10.0,3.2e-07,3.0,3.0,0.0,60.4735935
MAT778003L2H03244,1e-06,9.244745573037918e-09,23.295216184159376,54.87968600000001,14.131527944338387,-51872042.47199761,660937472.2222222,341629192.3186292,27.0,21.0,4e-08,3.0,3.0,0.0,128.4879686
MAT778003L2J03912,1e-06,1.1454533713584255e-09,3.7696061018241016,20.253122,5.665086476285675,-17515322.065675694,303906222.2222222,153536323.07575116,15.0,19.0,7.200000000000001e-07,8.0,3.0,0.0,85.0253122
MAT778003L2J04219,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999998e-06,0.0,3.0,0.0,0.0
MAT778003L2J04338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,3.0,0.0,0.0
MAT778003L5E03280,2e-06,5.686154071717171e-09,18.12147385581222,39.439060000000005,12.61549126891368,25339538.76782561,630902722.2222222,238627755.7275585,26.0,31.0,1.1099999999999995e-06,6.0,3.0,0.0,143.943906
MAT778003L5K06857,0.0,0.0,0.2239583333333333,1.34375,0.548583640310816,-6221064.814814814,0.0,15238434.453078222,1.0,0.0,6.4e-07,1.0,3.0,0.0,3.134375
MAT778003M1D09634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-07,0.0,3.0,0.0,0.0
MAT778003M1K23555,2e-06,3.4293775532677196e-09,10.432241991369317,28.821871999999995,8.984549596501099,-7513120.344075434,564654297.9797978,200975923.9389372,27.0,29.0,1.53e-06,6.0,3.0,0.0,141.8821872
MAT778003M2B01503,1e-06,9.181045091089467e-10,8.777740913007628,28.32670272727273,9.93080967370307,-30062181.48824643,347814036.7965368,246438775.2105043,7.0,10.0,8.6e-07,4.0,3.0,0.0,43.83267027272727
MAT778003M2E05855,1e-06,1.6759179757716047e-09,7.180105951388889,20.593747,6.626503549294807,8261419.148467705,204340277.77777776,100578829.96550424,9.0,11.0,5.000000000000001e-07,3.0,3.0,0.0,51.0593747
MAT778003M2G09175,1e-06,1.010603601418643e-09,1.4607855798934863,13.962498,2.86736821088745,-10006316.580750514,387847166.6666666,86784417.76242523,18.0,18.0,6.100000000000001e-07,10.0,3.0,0.0,91.3962498
MAT778003M2H11545,1e-06,1.6360839247157162e-09,6.885470168663898,23.124997,7.788298497903972,13162911.248609914,586979129.6296295,219405109.81745908,18.0,17.0,5.3e-07,6.0,3.0,0.0,90.3124997
MAT778003M5C03265,1e-06,1.7639189674277493e-09,7.67196863676398,31.60937333333333,7.14639708747326,-8333573.672531543,611545092.5925925,199722627.9237124,18.0,19.0,7.1e-07,5.0,3.0,0.0,95.16093733333334
MAT778003M5F07921,1e-06,4.324957479462282e-09,9.300499728024713,25.73906,7.410747456318088,-7588153.389618484,410879583.3333334,141779272.12517008,31.0,32.0,6e-07,6.0,3.0,0.0,159.573906
MAT778003MAB01564,1e-06,3.4299123816608542e-09,9.405023804488335,28.560935,7.460383489300488,-5691213.090840052,544487777.7777777,173462135.2401862,37.0,33.0,1.6000000000000006e-07,7.0,3.0,0.0,179.8560935
MAT778003MAB01634,0.0,2.496840993265993e-11,0.5440335606060606,1.703123333333333,0.8042550069061055,-6833957.912457909,13139191.91919192,27511628.7586224,1.0,2.0,2e-08,1.0,3.0,0.0,7.170312333333333
MAT778003MAB01635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0,0.0
MAT778003MAB01638,1e-06,2.123788831139771e-09,12.515345757771165,49.328122,18.043106810953745,-18581666.91014708,828428777.7777777,349065631.8524495,11.0,9.0,9.7e-07,3.0,3.0,0.0,55.9328122
MAT778003MAC02452,0.0,1.264967355794052e-09,5.601375961560045,15.681249000000005,4.999919741720797,-31502764.495456114,164207129.62962958,109652365.63245846,8.0,8.0,2.9e-07,3.0,3.0,0.0,41.5681249
MAT778003MAC02506,1e-06,2.037243681443402e-09,6.4830983083373415,22.215621,5.506956392584172,-1230366.2313835,341710027.7777778,117528965.09265098,24.0,20.0,1.3999999999999998e-07,2.0,3.0,0.0,114.2215621
MAT778003MAC02705,1e-06,7.944033083073872e-09,13.316546752390945,47.357809,12.536897798348548,-24459185.53834814,626550039.6825395,252844714.12232208,36.0,38.0,2.2000000000000006e-07,10.0,3.0,0.0,188.7357809
MAT778003MAC02838,1e-06,2.696739260506777e-09,9.756535632888715,24.649999,8.782888026807592,-20162893.98627973,526113962.962963,227100601.5136471,11.0,11.0,8.500000000000001e-07,3.0,3.0,0.0,57.4649999
MAT778003MAC02866,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT778003MAD03912,0.0,1.7252604166666668e-12,0.20703125,0.62109375,0.3585886437544941,5750868.055555555,17252604.166666664,9960795.659847056,0.0,1.0,2e-08,0.0,3.0,0.0,2.062109375
MAT778003MAK04757,1e-06,4.496059035559965e-09,14.838981990139487,32.42613545454546,8.283032029081523,-12273169.887330556,377445027.7777777,169041607.39746255,25.0,30.0,1.3000000000000005e-07,4.0,3.0,0.0,138.24261354545456
MAT778003N2A01550,1e-06,7.153617765764791e-09,16.92954697324675,45.653123,10.834548545980809,-8489011.561754892,1021050277.7777778,264896054.3464585,39.0,35.0,1.5e-07,4.0,3.0,0.0,191.5653123
MAT778004L2J03890,2e-06,3.4820923244107743e-09,4.421867472342473,33.616473636363644,8.022312099103798,7522779.315100055,369397070.7070706,102072192.0952162,20.0,20.0,1.2099999999999998e-06,6.0,3.0,0.0,103.36164736363637
MAT778004L5F04221,1e-06,7.237671105364544e-10,1.8823791042204792,19.198435,3.124365626105296,-1882243.836260504,298833036.6161615,79892328.15700117,20.0,21.0,6.599999999999999e-07,9.0,3.0,0.0,103.9198435
MAT778004N2J16630,1e-06,7.982736144146826e-09,16.102937233878972,34.5625,9.19307486219772,3651525.842403079,647091944.4444447,209551261.2429718,25.0,22.0,1.6e-07,5.0,3.0,0.0,122.45625
MAT778004P2C06197,0.0,3.809944639686549e-09,15.795128914862916,36.198435,10.69029301694554,-42155788.43250482,305078111.1111111,191716523.04790336,23.0,22.0,5e-08,5.0,3.0,0.0,116.6198435
MAT778004P2C06336,2e-06,5.7675156573397285e-09,8.556924800886229,30.90103777777778,9.8537690042927,938731.8506767552,479892606.0606061,163472173.63930112,40.0,49.0,1.15e-06,7.0,3.0,0.0,221.09010377777778
MAT778007N2E10242,1e-06,4.208726616298825e-09,14.731942889558416,31.215623,9.038358329121046,6305428.0594430175,701779500.0,198626036.6894892,29.0,29.0,1.3000000000000005e-07,3.0,3.0,0.0,148.1215623
MAT778007NAB01302,0.0,6.038295648989899e-10,8.78754553030303,18.460934,7.201483898469849,-8603578.668630764,341709999.99999994,198186846.22338557,5.0,6.0,3.0000000000000004e-08,1.0,3.0,0.0,28.8460934
MAT778007NAB01547,1e-06,0.0,0.85026,2.55078,1.4726935196435136,-23618333.33333333,0.0,40908153.32343093,1.0,0.0,1.36e-06,1.0,3.0,0.0,3.255078
MAT778007NAB01861,0.0,3.4498538662037035e-09,13.638987916666666,30.693747,9.12386708818589,-12949162.770938544,458463500.0,244086515.63718984,20.0,23.0,4e-08,4.0,3.0,0.0,109.0693747
MAT778007NAB01940,1e-06,4.993942113254569e-09,12.427279948937423,26.784373,8.180540108726257,-3669582.601279463,497265601.8518519,197821532.57784605,15.0,17.0,8e-08,4.0,3.0,0.0,81.6784373
MAT778007NAB01941,0.0,3.3406615878787877e-09,12.218653666666668,29.987497,9.169379263497987,-15447817.788917622,592968722.2222223,225274755.1571159,26.0,19.0,1.2e-07,5.0,3.0,0.0,118.9987497
MAT778007NAB02414,1e-06,2.8389455949855693e-09,9.563930675772504,29.298436,9.221517328017011,-17427155.541871917,743055500.0,229248691.30775195,26.0,25.0,3.7e-07,9.0,3.0,0.0,130.9298436
MAT778007NAC02513,1e-06,5.933656051985129e-09,14.187509128410978,38.590622,11.260272954460843,-23670550.75798529,703298555.5555557,295319012.273387,31.0,34.0,2.1e-07,6.0,3.0,0.0,164.8590622
MAT778007NAC02544,0.0,1.22832314030283e-09,6.541423102523249,31.401561000000004,8.230996107426247,-7869451.402601618,828689194.4444445,244545779.47660968,13.0,11.0,5.5e-07,4.0,3.0,0.0,64.1401561
MAT778007NAC02551,0.0,1.4512075858780107e-09,8.094608299215935,25.651559,9.126468132918538,-11734711.429105869,324696138.88888884,145630770.4831941,12.0,8.0,4.4e-07,2.0,3.0,0.0,54.5651559
MAT778007NAC02556,0.0,1.4520015740740742e-11,0.1415082619047619,0.808332,0.2566417862305883,362973.1292517008,22453666.666666664,8352904.6420855,3.0,5.0,2.900000000000001e-07,0.0,3.0,0.0,19.0808332
MAT778007NAC02736,0.0,1.2109507642773891e-09,6.758259703663858,20.674999000000003,6.763345306680228,10882675.863168173,392838500.0,129131585.72659671,14.0,20.0,2.8e-07,2.0,3.0,0.0,84.0674999
MAT778007NAC02974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,3.0,0.0,0.0
MAT778007NAD03731,1e-06,3.5929179888608312e-09,11.922578807468629,28.124997,8.80124462479426,-31302709.511203088,438150925.92592585,235294948.15819752,17.0,15.0,6e-08,5.0,3.0,0.0,83.8124997
MAT778007NAD03777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-07,0.0,3.0,0.0,0.0
MAT778007NAD03800,1e-06,2.9863265496499646e-09,8.67600030686957,37.359373,10.231793655937553,-4577697.107514492,691840208.3333333,248672107.78890055,25.0,26.0,3.0000000000000004e-07,8.0,3.0,0.0,130.7359373
MAT778007NAE05720,0.0,3.039809599628226e-09,13.20739343187308,35.674998,10.30922886612134,1040932.3007725663,575043333.3333334,252237583.04110387,23.0,18.0,2.6e-07,4.0,3.0,0.0,108.56749980000001
MAT778007NAE05850,0.0,1.1039394351851851e-09,14.808805393939394,31.737496000000004,11.851272826086928,-9997384.720218034,301309259.2592593,261950484.9632468,4.0,6.0,1e-08,1.0,3.0,0.0,27.1737496
MAT778007NAE06470,2e-06,4.957503828010261e-09,14.44173595723677,42.128122000000005,11.649737827576702,17086072.558487795,808072833.3333333,244432532.55356997,30.0,30.0,1.0899999999999995e-06,7.0,3.0,0.0,154.2128122
MAT778007NAG07782,0.0,1.1933954288279624e-09,10.279850550588302,39.468749,9.0661677590601,3524262.7761898693,858941083.3333335,262916819.4200505,14.0,11.0,5e-08,3.0,3.0,0.0,67.9468749
MAT778007NAJ09477,1e-06,5.797319454057362e-09,12.926959327004884,40.57656,9.112611615331604,-7095007.153208344,469024916.6666668,217651537.2962559,39.0,37.0,1.3e-07,7.0,3.0,0.0,195.057656
MAT778007NAJ10186,2e-06,2.054737902065527e-09,14.518487972386588,32.45781,11.898636460757228,21029922.776955944,717838500.0,238249225.568226,10.0,11.0,1.99e-06,2.0,3.0,0.0,55.245781
MAT778007NAP13050,1e-06,1.5890245051418487e-09,4.240931566556325,36.149997,6.978053256205241,-3182804.730580151,590104111.111111,152001019.79486546,24.0,23.0,5.7e-07,10.0,3.0,0.0,121.6149997
MAT778007PAA00325,0.0,2.7695305555555556e-11,5.469790333333333,9.97031,5.055332293031817,14233212.962962965,98090250.0,77724075.71202657,1.0,1.0,5e-08,1.0,3.0,0.0,5.997031
MAT778007PAA01203,1e-06,4.220448735007662e-09,11.950180336411195,31.570311000000004,8.588589646416608,-34408627.85943038,452343750.0000002,227131718.0506047,31.0,26.0,1.1e-07,5.0,3.0,0.0,148.1570311
MAT778007PAB01854,1e-06,1.6396493979384814e-10,0.9971106105682512,2.82589,0.8562296204896961,1422829.1879175997,45449371.7948718,23017459.80101129,15.0,13.0,8.6e-07,5.0,3.0,0.0,71.282589
MAT778007PAB01855,1e-06,9.782029112153278e-10,6.641080011952229,19.367185,6.419324286037959,3570007.3507178067,380739951.38888896,160008651.93895182,15.0,18.0,8.6e-07,5.0,3.0,0.0,82.9367185
MAT778007PAB01920,0.0,7.199718551587302e-11,3.281702775297619,10.36327875,3.906369246033187,16187262.442129629,119078591.26984124,63644049.05565166,4.0,3.0,1.2000000000000004e-07,2.0,3.0,0.0,19.036327875
MAT778007PAC04101,1e-06,2.589110706410718e-09,6.776358017594385,17.299999000000003,4.049074856251966,-307097.2640592456,300465545.45454544,123379552.8449144,32.0,30.0,1.5e-07,5.0,3.0,0.0,157.7299999
MAT778007PAC04157,1e-06,5.132999223290905e-09,13.0103840877057,32.00624700000001,8.8163467615132,-10089118.322767608,550086777.7777778,201637838.4274023,26.0,34.0,2.6e-07,6.0,3.0,0.0,149.2006247
MAT778007PAC04613,2e-06,5.260045316066418e-09,13.553048137317043,35.432809000000006,10.127704635050138,5540651.212294824,779620351.0101011,224120822.4759859,34.0,35.0,2.6e-07,7.0,3.0,0.0,175.5432809
MAT778007PAC04614,0.0,3.2783913003928164e-09,12.148614765597149,28.76704363636364,8.064902214314806,4047196.0012708735,371918333.3333333,191124696.23427665,15.0,18.0,8e-08,4.0,3.0,0.0,83.87670436363636
MAT778010P2G17945,2e-06,1.660337502631499e-09,9.421500913666634,39.30325225000002,10.772308903154606,51971.62649167003,548419395.8333342,173633041.7223456,13.0,11.0,1.65e-06,2.0,3.0,0.0,64.930325225
MAT778014P2E12654,0.0,3.6318049790846577e-11,2.655719701736509,10.951124767441865,4.236030614818236,-12594505.591630591,249272142.23286223,174281668.79364887,3.0,1.0,7.2e-07,1.0,3.0,0.0,12.095112476744186
MAT778014P2E12656,1e-06,8.179959807419077e-09,27.5237528502949,48.3484351666667,15.968453834463713,-22931383.67328113,537890968.3136009,289961268.1784908,11.0,13.0,1.1e-07,2.0,3.0,0.0,63.834843516666666
MAT778014P2E12685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-07,0.0,3.0,0.0,0.0
MAT778014P2E12754,2e-06,7.541300110834522e-09,21.645759157058983,54.406768250000034,18.21906555735956,-20611579.8058098,1119092264.9089773,392808064.6583789,30.0,32.0,1.1499999999999996e-06,8.0,3.0,0.0,159.440676825
MAT778014P2E12767,1e-06,4.798595453283831e-09,13.277987515286926,29.05090891666667,9.57058646847024,-4314844.973951409,538823759.2592592,208827698.0681966,19.0,21.0,7.1e-07,4.0,3.0,0.0,101.90509089166667
MAT778014P2E12772,0.0,5.175658396692006e-12,0.0557941320528211,0.2316173949579831,0.1004042124672019,-1089841.0008447818,853074.67431417,3008332.8607732863,1.0,2.0,7.599999999999999e-07,0.0,3.0,0.0,7.023161739495798
MAT778014P2E13022,2e-06,1.00329867117462e-08,21.70623106695571,58.31757575000003,15.087383736308883,38977814.30830932,658592721.3804722,175443201.95356444,12.0,16.0,0.0,0.0,3.0,0.0,73.831757575
MAT778014P2F14734,0.0,9.77409230591168e-11,1.3237043702686206,5.184160341880343,2.2829445169572957,-9044636.877911184,24000742.32352011,26315392.505864024,2.0,1.0,9e-08,1.0,3.0,0.0,8.518416034188034
MAT778203P1D12934,1e-06,1.5106632773315552e-09,6.685593106562025,22.039254049586773,7.597415217765298,30329015.52403771,480154025.4629624,185927864.9908902,13.0,12.0,1.01e-06,5.0,3.0,0.0,65.20392540495868
MAT778203P2G17092,1e-06,5.1582069961175116e-09,12.867487133987034,44.47041413333334,13.908269018082152,-22081371.834326804,657664606.5398387,210209594.4899467,26.0,24.0,8e-07,6.0,3.0,0.0,130.44704141333332
MAT778203P2G17094,0.0,4.763673255276166e-10,5.455148128491741,25.538669833333344,8.735785549274938,-19264380.17730215,494100789.3518516,259425052.05380043,6.0,7.0,5.1e-07,3.0,3.0,0.0,34.553866983333336
MAT782002M8A01591,0.0,0.0,0.1168322727272727,1.285155,0.3874888120408358,-649068.1818181819,0.0,2152715.6224490874,1.0,0.0,8.900000000000001e-07,1.0,3.0,0.0,3.1285155
MAT784022M7E10507,1e-06,1.8857498708333333e-09,3.35610092929293,17.67056888888889,6.617866058149503,-44439042.579769626,38085902.777777776,131899735.58979578,5.0,4.0,1.9e-07,3.0,3.0,0.0,24.767056888888888
MAT784022M7H13440,1e-06,6.024651578960005e-09,14.838192745754748,34.35937181818181,8.24137779395408,-9554761.653181504,488736888.888889,173333126.05783513,25.0,27.0,2.9e-07,5.0,3.0,0.0,132.4359371818182
MAT784022M7J15943,0.0,1.1978477941176471e-11,0.1825705147058823,0.3255970588235294,0.1576606566518204,2061023.726851852,9044362.74509804,4663699.668573364,2.0,1.0,3.8e-07,0.0,3.0,0.0,8.032559705882353
MAT784022M7P22223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,3.0,0.0,0.0
MAT784022M7P22379,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999997e-06,0.0,3.0,0.0,0.0
MAT784022N7A01699,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT784022N7E12834,2e-06,7.683893141772889e-09,13.450459363020082,50.00976333333333,9.333815820105963,-6185794.224364077,1389160092.5925925,263100026.80475456,48.0,47.0,2.8e-07,9.0,3.0,0.0,243.00097633333334
MAT784022N7E12947,0.0,3.331602529196729e-09,17.912085873522877,37.109373,11.277359232425631,-9014128.35711794,993196583.3333333,302313891.2924987,16.0,19.0,1.2000000000000004e-07,3.0,3.0,0.0,89.7109373
MAT784022N7F15502,0.0,1.9510556472462723e-09,16.473264565601063,32.351168,10.007602832241442,26117289.495689485,519954361.1111111,258645594.03989723,11.0,12.0,2.2e-07,1.0,3.0,0.0,60.2351168
MAT784022N7H18963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000000000004e-07,0.0,3.0,0.0,0.0
MAT784023M7K18270,2e-06,1.6461848653198652e-10,0.2156539223817118,10.776167999999998,1.321236873248718,-1092981.1270600744,244749990.74074072,43689608.8178008,4.0,5.0,2.27e-06,2.0,3.0,0.0,23.0776168
MAT784024M7J16486,0.0,1.1168688685004806e-09,9.60390555524634,23.848435,7.767169307115298,17121923.715565927,379297990.7407408,186560334.1515406,11.0,9.0,3.0000000000000004e-08,2.0,3.0,0.0,53.3848435
MAT784026N7F15335,2e-06,1.0429784804854095e-09,1.2768920998057498,32.85242777777777,4.868994001610447,-6456431.019536017,466267577.1604936,117468378.77352716,10.0,11.0,2.08e-06,5.0,3.0,0.0,55.285242777777775
MAT784026N7G17316,2e-06,1.093121014674523e-09,7.740794599486932,26.725387,10.361574971352905,-32135317.649944577,205268414.90299815,162612573.5799989,10.0,7.0,1.67e-06,3.0,3.0,0.0,46.672538700000004
MAT784027P7B03670,2e-06,3.9755980489758706e-09,6.425268432110965,27.480465,8.75279050364148,210083.24000878687,562055068.1818182,130513275.55980536,38.0,33.0,1.34e-06,6.0,3.0,0.0,182.7480465
MAT784028N7C07952,2e-06,1.7723976029040403e-10,0.5646576434030571,33.562887,4.147751432840572,36314.4721551796,932302416.6666667,116655872.99217556,4.0,2.0,2.32e-06,2.0,3.0,0.0,19.3562887
MAT784028N7D09713,1e-06,5.783448900352733e-10,4.659681890873015,36.017966,10.53189796238292,37030290.29570876,812510861.1111113,335851488.0754598,4.0,6.0,1.02e-06,3.0,3.0,0.0,27.6017966
